transaction_id,standardized_lender_name,standardized_lender_type,lender_geography,lender_core_type,lender_profit_orientation,transaction_primary_class,recipient,recipient_region,commitment_year,involving_multilateral
Malayan Banking Berhad (Maybank)-Malaysia-2006-03-13,Citibank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Malaysia,Asia,2006,No
Malayan Banking Berhad (Maybank)-Malaysia-2006-03-13,Credit Agricole,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Malaysia,Asia,2006,No
Malayan Banking Berhad (Maybank)-Malaysia-2006-03-13,BNP Paribas,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Malaysia,Asia,2006,No
Malayan Banking Berhad (Maybank)-Malaysia-2006-03-13,KBC,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Malaysia,Asia,2006,No
Malayan Banking Berhad (Maybank)-Malaysia-2006-03-13,Landesbank Baden-Württemberg,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Malaysia,Asia,2006,No
Malayan Banking Berhad (Maybank)-Malaysia-2006-03-13,Mitsubishi UFJ,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Malaysia,Asia,2006,No
Malayan Banking Berhad (Maybank)-Malaysia-2006-03-13,Norddeutsche Landesbank Girozentrale,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Malaysia,Asia,2006,No
Malayan Banking Berhad (Maybank)-Malaysia-2006-03-13,Sumitomo Mitsui,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Malaysia,Asia,2006,No
San Miguel Corporation-Philippines-2006-11-01,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Philippines,Asia,2006,No
San Miguel Corporation-Philippines-2006-11-01,Bank of Taiwan,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Philippines,Asia,2006,No
San Miguel Corporation-Philippines-2006-11-01,Cathay United Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2006,No
San Miguel Corporation-Philippines-2006-11-01,CITIC,Chinese State-owned Company,Chinese,State-owned Company,Mixed Mandate,NEUTRAL,Philippines,Asia,2006,No
San Miguel Corporation-Philippines-2006-11-01,CIMB,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2006,No
San Miguel Corporation-Philippines-2006-11-01,DBS Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2006,No
San Miguel Corporation-Philippines-2006-11-01,Maybank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2006,No
San Miguel Corporation-Philippines-2006-11-01,Mega International Commercial Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2006,No
San Miguel Corporation-Philippines-2006-11-01,Mizuho,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2006,No
San Miguel Corporation-Philippines-2006-11-01,Mitsubishi UFJ,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2006,No
San Miguel Corporation-Philippines-2006-11-01,Norddeutsche Landesbank Girozentrale,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Philippines,Asia,2006,No
San Miguel Corporation-Philippines-2006-11-01,Standard Chartered,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2006,No
ICTSI Capital BV-Philippines-2006-10-01,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Philippines,Asia,2006,No
ICTSI Capital BV-Philippines-2006-10-01,ABN Amro,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2006,No
ICTSI Capital BV-Philippines-2006-10-01,Credit Agricole,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2006,No
ICTSI Capital BV-Philippines-2006-10-01,Chinatrust Commercial Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2006,No
ICTSI Capital BV-Philippines-2006-10-01,Citibank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2006,No
ICTSI Capital BV-Philippines-2006-10-01,DBS Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2006,No
ICTSI Capital BV-Philippines-2006-10-01,DNB Bank,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Philippines,Asia,2006,No
ICTSI Capital BV-Philippines-2006-10-01,HSBC,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2006,No
ICTSI Capital BV-Philippines-2006-10-01,KfW,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Philippines,Asia,2006,No
ICTSI Capital BV-Philippines-2006-10-01,Mega International Commercial Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2006,No
ICTSI Capital BV-Philippines-2006-10-01,Mizuho,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2006,No
ICTSI Capital BV-Philippines-2006-10-01,Moscow Narodny Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2006,No
ICTSI Capital BV-Philippines-2006-10-01,Mitsubishi UFJ,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2006,No
ICTSI Capital BV-Philippines-2006-10-01,Bank Negara Indonesia,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Philippines,Asia,2006,No
ICTSI Capital BV-Philippines-2006-10-01,Societe Generale,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2006,No
ICTSI Capital BV-Philippines-2006-10-01,Standard Chartered,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2006,No
ICTSI Capital BV-Philippines-2006-10-01,State Bank of India,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Philippines,Asia,2006,No
ICTSI Capital BV-Philippines-2006-10-01,Sumitomo Mitsui,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2006,No
Total Access Communication (DTAC)-Thailand-2006-09-26,Export-Import Bank of China,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,NEUTRAL,Thailand,Asia,2006,No
Total Access Communication (DTAC)-Thailand-2006-09-26,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Thailand,Asia,2006,No
Total Access Communication (DTAC)-Thailand-2006-09-26,Bayerische Landesbank,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Thailand,Asia,2006,No
Total Access Communication (DTAC)-Thailand-2006-09-26,Cathay United Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Thailand,Asia,2006,No
Total Access Communication (DTAC)-Thailand-2006-09-26,DZ Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Thailand,Asia,2006,No
Total Access Communication (DTAC)-Thailand-2006-09-26,Nordea,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Thailand,Asia,2006,No
Total Access Communication (DTAC)-Thailand-2006-09-26,Mega International Commercial Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Thailand,Asia,2006,No
Total Access Communication (DTAC)-Thailand-2006-09-26,Mizuho,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Thailand,Asia,2006,No
Total Access Communication (DTAC)-Thailand-2006-09-26,Standard Chartered,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Thailand,Asia,2006,No
Total Access Communication (DTAC)-Thailand-2006-09-26,Sumitomo Mitsui,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Thailand,Asia,2006,No
Total Access Communication (DTAC)-Thailand-2006-09-26,Mitsubishi UFJ,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Thailand,Asia,2006,No
Banco de Desarrollo Económico y Social de Venezuela (BANDES)|China-Venezuela Joint Fund-Venezuela-2006-01-01,China Development Bank,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,BROWN,Venezuela,America,2006,No
Banco de Desarrollo Económico y Social de Venezuela (BANDES)|China-Venezuela Joint Fund-Venezuela-2006-01-01,CORPOELEC,Other State-owned Company,Non-Chinese,State-owned Company,Mixed Mandate,BROWN,Venezuela,America,2006,No
Banco de Desarrollo Económico y Social de Venezuela (BANDES)-Venezuela-2006-01-01,China Development Bank,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,BROWN,Venezuela,America,2006,No
Banco de Desarrollo Económico y Social de Venezuela (BANDES)-Venezuela-2006-01-01,BBVA,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Venezuela,America,2006,No
Banco de Desarrollo Económico y Social de Venezuela (BANDES)-Venezuela-2006-01-01,Brazilian Development Bank,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,BROWN,Venezuela,America,2006,No
Banco de Desarrollo Económico y Social de Venezuela (BANDES)-Venezuela-2006-01-01,Fondo Nacional para el Desarrollo Nacional,Other Government Agency,Non-Chinese,Government Agency,Policy Driven,BROWN,Venezuela,America,2006,No
Building Materials Corporation No.1 (FICO)-Vietnam-2006-07-24,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,BROWN,Viet Nam,Asia,2006,No
Building Materials Corporation No.1 (FICO)-Vietnam-2006-07-24,BNP Paribas,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Viet Nam,Asia,2006,No
Gerdau Açominas S.A.-Brazil-2005-10-14,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Brazil,America,2005,No
Gerdau Açominas S.A.-Brazil-2005-10-14,BNP Paribas,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Brazil,America,2005,No
HDFC Bank-India-2005-08-01,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,India,Asia,2005,No
HDFC Bank-India-2005-08-01,BNP Paribas,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2005,No
HDFC Bank-India-2005-08-01,Credit Agricole,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2005,No
HDFC Bank-India-2005-08-01,Mitsubishi UFJ,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2005,No
HDFC Bank-India-2005-08-01,Natixis,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2005,No
ICICI Bank Limited-India-2005-08-01,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,India,Asia,2005,No
ICICI Bank Limited-India-2005-08-01,BNP Paribas,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2005,No
ICICI Bank Limited-India-2005-08-01,Credit Agricole,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2005,No
ICICI Bank Limited-India-2005-08-01,Mitsubishi UFJ,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2005,No
ICICI Bank Limited-India-2005-08-01,Natixis,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,India,Asia,2005,No
CNPC International Limited-Kazakhstan-2005-09-01,China Development Bank,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,BROWN,Kazakhstan,Asia,2005,No
CNPC International Limited-Kazakhstan-2005-09-01,Citibank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Kazakhstan,Asia,2005,No
CNPC International Limited-Kazakhstan-2005-09-01,Intesa Sanpaolo,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,BROWN,Kazakhstan,Asia,2005,No
Malayan Banking Berhad (Maybank)-Malaysia-2005-02-14,Bank of China,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Malaysia,Asia,2005,No
Malayan Banking Berhad (Maybank)-Malaysia-2005-02-14,Barclays,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Malaysia,Asia,2005,No
Malayan Banking Berhad (Maybank)-Malaysia-2005-02-14,Bayerische Landesbank,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Malaysia,Asia,2005,No
Malayan Banking Berhad (Maybank)-Malaysia-2005-02-14,Citibank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Malaysia,Asia,2005,No
Malayan Banking Berhad (Maybank)-Malaysia-2005-02-14,Credit Agricole,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Malaysia,Asia,2005,No
Malayan Banking Berhad (Maybank)-Malaysia-2005-02-14,Dresdner Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Malaysia,Asia,2005,No
Malayan Banking Berhad (Maybank)-Malaysia-2005-02-14,DZ Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Malaysia,Asia,2005,No
Malayan Banking Berhad (Maybank)-Malaysia-2005-02-14,BNP Paribas,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Malaysia,Asia,2005,No
Malayan Banking Berhad (Maybank)-Malaysia-2005-02-14,Hamburg Commercial Bank,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Malaysia,Asia,2005,No
Malayan Banking Berhad (Maybank)-Malaysia-2005-02-14,Mizuho,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Malaysia,Asia,2005,No
Malayan Banking Berhad (Maybank)-Malaysia-2005-02-14,Mitsubishi UFJ,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Malaysia,Asia,2005,No
San Miguel Corporation-Philippines-2005-09-01,ICBC,Chinese State-owned Commercial Bank,Chinese,State-owned Commercial Bank,Mixed Mandate,NEUTRAL,Philippines,Asia,2005,No
San Miguel Corporation-Philippines-2005-09-01,ABN Amro,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2005,No
San Miguel Corporation-Philippines-2005-09-01,Barclays,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2005,No
San Miguel Corporation-Philippines-2005-09-01,BNP Paribas,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2005,No
San Miguel Corporation-Philippines-2005-09-01,Bumiputra Commerce Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2005,No
San Miguel Corporation-Philippines-2005-09-01,Credit Agricole,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2005,No
San Miguel Corporation-Philippines-2005-09-01,Chiao Tung Bank,Other Miscellaneous Agency Type,Non-Chinese,Miscellaneous Agency Type,Policy Driven,NEUTRAL,Philippines,Asia,2005,No
San Miguel Corporation-Philippines-2005-09-01,CITIC,Chinese State-owned Company,Chinese,State-owned Company,Mixed Mandate,NEUTRAL,Philippines,Asia,2005,No
San Miguel Corporation-Philippines-2005-09-01,Citibank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2005,No
San Miguel Corporation-Philippines-2005-09-01,Commerzbank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2005,No
San Miguel Corporation-Philippines-2005-09-01,DBS Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2005,No
San Miguel Corporation-Philippines-2005-09-01,HSBC,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2005,No
San Miguel Corporation-Philippines-2005-09-01,HypoVereinsbank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2005,No
San Miguel Corporation-Philippines-2005-09-01,ING,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2005,No
San Miguel Corporation-Philippines-2005-09-01,Korea Exchange Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2005,No
San Miguel Corporation-Philippines-2005-09-01,Maybank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2005,No
San Miguel Corporation-Philippines-2005-09-01,Mizuho,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2005,No
San Miguel Corporation-Philippines-2005-09-01,Mitsubishi UFJ,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2005,No
San Miguel Corporation-Philippines-2005-09-01,Norddeutsche Landesbank Girozentrale,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Philippines,Asia,2005,No
San Miguel Corporation-Philippines-2005-09-01,Standard Chartered,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2005,No
San Miguel Corporation-Philippines-2005-09-01,Sumitomo Mitsui,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2005,No
San Miguel Corporation-Philippines-2005-09-01,Taiwan Business Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Philippines,Asia,2005,No
Vnesheconombank (VEB Bank or VEB.RF)-Russia-2005-07-27,Export-Import Bank of China,Chinese State-owned Policy Bank,Chinese,State-owned Policy Bank,Policy Driven,NEUTRAL,Russia,Europe,2005,No
Vnesheconombank (VEB Bank or VEB.RF)-Russia-2005-07-27,Banca Monte dei Paschi di Siena,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Russia,Europe,2005,No
Vnesheconombank (VEB Bank or VEB.RF)-Russia-2005-07-27,Bank Hapoalim,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Russia,Europe,2005,No
Vnesheconombank (VEB Bank or VEB.RF)-Russia-2005-07-27,Bank of Kaohsiung,Other Government Agency,Non-Chinese,Government Agency,Policy Driven,NEUTRAL,Russia,Europe,2005,No
Vnesheconombank (VEB Bank or VEB.RF)-Russia-2005-07-27,Bank of Overseas Chinese,Other Miscellaneous Agency Type,Non-Chinese,Miscellaneous Agency Type,Policy Driven,NEUTRAL,Russia,Europe,2005,No
Vnesheconombank (VEB Bank or VEB.RF)-Russia-2005-07-27,Bayerische Landesbank,Other State-owned Bank,Non-Chinese,State-owned Bank,Mixed Mandate,NEUTRAL,Russia,Europe,2005,No
Vnesheconombank (VEB Bank or VEB.RF)-Russia-2005-07-27,Credit Agricole,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Russia,Europe,2005,No
Vnesheconombank (VEB Bank or VEB.RF)-Russia-2005-07-27,Chang Hwa Commercial Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Russia,Europe,2005,No
Vnesheconombank (VEB Bank or VEB.RF)-Russia-2005-07-27,Chiao Tung Bank,Other Miscellaneous Agency Type,Non-Chinese,Miscellaneous Agency Type,Policy Driven,NEUTRAL,Russia,Europe,2005,No
Vnesheconombank (VEB Bank or VEB.RF)-Russia-2005-07-27,Citibank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Russia,Europe,2005,No
Vnesheconombank (VEB Bank or VEB.RF)-Russia-2005-07-27,Commercial Bank of Greece,Other Government Agency,Non-Chinese,Government Agency,Policy Driven,NEUTRAL,Russia,Europe,2005,No
Vnesheconombank (VEB Bank or VEB.RF)-Russia-2005-07-27,CTBC Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Russia,Europe,2005,No
Vnesheconombank (VEB Bank or VEB.RF)-Russia-2005-07-27,DZ Bank,Other Private Sector,Non-Chinese,Private Sector,Profit Maximizing,NEUTRAL,Russia,Europe,2005,No
