transaction_id,total_observations,green_count,brown_count,grey_count,neutral_count,total_amount_billions,pct_green,pct_brown,pct_grey,pct_neutral,has_green_and_brown,is_uniform,dominant_class,transaction_class
Not Available-Suriname-2014-11-07,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Suriname-2016-05-10,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Suriname-2016-12-16,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Suriname-2017-03-17,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Suriname-2021-05-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Syria-2004-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Syria-2010-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Syria-2016-11-04,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tajikistan-2008-08-27,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tajikistan-2010-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tajikistan-2011-03-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tajikistan-2012-04-16,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tajikistan-2014-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tajikistan-2014-12-10,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tajikistan-2015-09-13,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tajikistan-2016-01-01,3,0,0,0,3,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tajikistan-2016-09-24,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tanzania-2000-03-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tanzania-2005-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tanzania-2008-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tanzania-2012-01-01,3,0,0,0,3,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tanzania-2013-07-03,1,1,0,0,0,0,100,0,0,0,FALSE,TRUE,GREEN,GREEN
Not Available-Tanzania-2014-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tanzania-2014-08-12,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tanzania-2016-11-07,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tanzania-2017-01-01,3,0,0,0,3,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tanzania-2017-09-30,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tanzania-2018-01-01,6,0,0,0,6,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tanzania-2018-04-03,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Thailand-2021-12-22,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Timor-Leste-2006-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Timor-Leste-2008-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Timor-Leste-2011-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Timor-Leste-2012-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Timor-Leste-2014-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Timor-Leste-2015-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Timor-Leste-2016-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Timor-Leste-2017-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Timor-Leste-2017-05-03,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Timor-Leste-2021-09-17,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Timor-Leste-2021-12-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Togo-2004-04-07,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Togo-2006-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Togo-2011-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Togo-2012-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Togo-2012-05-23,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Togo-2012-10-16,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Togo-2017-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tonga-2003-01-01,3,0,0,0,3,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tonga-2004-12-10,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tonga-2006-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tonga-2007-01-01,4,0,0,0,4,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tonga-2010-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tonga-2011-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tonga-2011-11-10,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tonga-2016-05-16,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tonga-2017-01-01,4,0,0,0,4,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tonga-2017-08-15,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tonga-2018-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tonga-2021-11-22,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Trinidad & Tobago-2010-12-10,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Trinidad & Tobago-2011-08-08,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Trinidad & Tobago-2012-08-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Trinidad & Tobago-2017-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Trinidad & Tobago-2021-09-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tunisia-2003-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tunisia-2007-04-17,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tunisia-2008-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Tunisia-2017-06-19,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Turkey-2010-03-04,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Turkey-2010-10-18,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Turkey-2015-01-01,3,0,0,0,3,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Turkey-2016-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Turkmenistan-2006-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Turkmenistan-2008-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Turkmenistan-2013-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Turkmenistan-2017-02-24,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Uganda-2000-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Uganda-2011-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Uganda-2011-04-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Uganda-2014-03-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Ukraine-2013-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Ukraine-2017-06-23,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Uruguay-2008-05-19,3,0,0,0,3,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Uruguay-2009-09-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Uruguay-2009-10-14,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Uruguay-2010-09-09,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Uruguay-2014-12-19,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Uruguay-2016-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Uruguay-2016-09-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Uzbekistan-2013-07-24,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Uzbekistan-2015-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Uzbekistan-2016-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Uzbekistan-2017-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Uzbekistan-2018-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Vanuatu-2006-01-01,3,0,0,0,3,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Vanuatu-2006-01-13,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Vanuatu-2007-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Vanuatu-2009-02-17,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Vanuatu-2010-04-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Vanuatu-2010-05-21,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Vanuatu-2013-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Vanuatu-2013-06-07,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Vanuatu-2014-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Vanuatu-2015-01-01,5,0,0,0,5,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Vanuatu-2015-03-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Vanuatu-2015-03-18,4,0,0,0,4,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Vanuatu-2016-11-19,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Vanuatu-2017-02-17,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Vanuatu-2017-05-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Vanuatu-2017-05-26,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Venezuela-2015-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Venezuela-2016-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Vietnam-2005-11-11,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Yemen-2007-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Yemen-2008-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Yemen-2009-04-11,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Yemen-2010-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Yemen-2012-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Yemen-2014-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Yemen-2018-09-14,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Zambia-2011-12-29,1,1,0,0,0,0,100,0,0,0,FALSE,TRUE,GREEN,GREEN
Not Available-Zambia-2017-01-01,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Zambia-2018-08-22,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Zimbabwe-2021-01-25,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Zimbabwe-2021-11-16,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Not Available-Zimbabwe-2021-11-30,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Nouadhibou (City)-Mauritania-2020-06-09,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Novosibirsk State University-Russia-2007-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Nusrat High School in Gambia-Gambia-2019-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Nusrat High School in Gambia-Gambia-2020-01-09,2,0,0,0,2,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Nusrat High School in Gambia-Gambia-2020-12-22,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
N’Djamena University-Chad-2013-11-20,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
OJSC Nedra Nezhin|Slavkali LLC-Belarus-2019-05-10,1,0,1,0,0,0,0,100,0,0,FALSE,TRUE,BROWN,BROWN
Occupational Health and Technical College of Kwanza-Angola-2019-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Odessa Maritime University-Ukraine-2019-03-04,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Office of the First Lady of Botswana-Botswana-2020-07-16,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Office of the First Lady of Botswana-Botswana-2020-08-24,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Office of the First Lady of Comoros-Comoros-2021-03-26,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Office of the First Lady of Panama-Panama-2019-05-13,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Office of the First Lady of Timor-Leste-Timor-Leste-2013-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Office of the First Lady of Timor-Leste-Timor-Leste-2014-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Office of the First Lady of Timor-Leste-Timor-Leste-2018-03-07,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Office of the First Lady of the Gambia-Gambia-2020-07-24,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Office of the Minister of Roads and Bridges in South Sudan-South Sudan-2020-09-24,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Office of the President of the Togolese Republic-Togo-2020-05-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Office of the President of the Visayas-Philippines-2021-01-22,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Office of the Vice President of Liberia-Liberia-2020-05-07,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Okan University-Turkey-2012-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
"Oman Ministry of HIgher Education, Research, and Innovation-Oman-2021-03-20",1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Oman Sinbad Mobile Library-Oman-2018-09-06,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Organización Nacional de Ciegos de Guinea Ecuatorial (ONCIGE)-Equatorial Guinea-2019-10-18,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Organization of African First Ladies for Development  (OAFLAD)-Congo - Brazzaville-2020-07-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Oriente Pharmaceutical Laboratory-Cuba-2005-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Orion Academy-Dominica-2013-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Orphelinat Solidarite et Fraternite-Haiti-2010-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Oruro Departmental Health Service (SEDES)-Bolivia-2020-03-31,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Outapi Town Council-Namibia-2006-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Ovidius University of Constanța-Romania-2010-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Oyepiao Village Middle School (China-Myanmar Friendship School No. 019)-Myanmar-2018-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
PICS High School (Pohnpei State)-Micronesia-2021-06-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
PJSC Uralkali-Russia-2016-04-29,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
PJSC Uralkali-Russia-2017-08-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
PT Alam Sutera Realty Tbk-Indonesia-2016-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
PT Alam Sutera Realty Tbk-Indonesia-2018-02-06,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
PT Bakrie Autoparts (BA)-Indonesia-2013-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
PT Bali Ragawisata-Indonesia-2014-09-28,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
PT Bekasi Fajar Industrial Estate Tbk-Indonesia-2014-02-04,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
PT Hadji Kalla-Indonesia-2014-09-28,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
PT Lion Mentari Airlines (Lion Air Group)-Indonesia-2012-11-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
PT Lion Mentari Airlines (Lion Air Group)-Indonesia-2016-07-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
PT Medco Energi Internasional Tbk-Indonesia-2012-12-01,1,0,1,0,0,0,0,100,0,0,FALSE,TRUE,BROWN,BROWN
PT Para Bandung Propertindo-Indonesia-2017-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
PT. Indonesia Morowali Industrial Park-Indonesia-2018-01-01,1,0,0,1,0,0,0,0,100,0,FALSE,TRUE,GREY,GREY
Paduka Seri Begawan Sultan Science College-Brunei-2021-06-12,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Pai Yuek School-Brunei-2008-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Pakistan Army-Pakistan-2005-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Pakistan Army-Pakistan-2018-04-04,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Pakistan Bait-ul-Mal (PBM)-Pakistan-2010-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Pakistan Bait-ul-Mal (PBM)-Pakistan-2019-04-18,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Pakistan Higher Education Commission-Pakistan-2019-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Pakistan Higher Education Commission-Pakistan-2019-08-07,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Pakistan Higher Education Commission-Pakistan-2020-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Pakistan Higher Education Commission-Pakistan-2021-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Pakistan Ministry of Culture-Pakistan-2006-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Pakistan Ministry of Education-Pakistan-2018-01-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Pakistan Ministry of Finance-Pakistan-2020-11-19,1,1,0,0,0,0,100,0,0,0,FALSE,TRUE,GREEN,GREEN
Pakistan Ministry of Finance|Pakistan Ministry of Railways-Pakistan-2020-11-19,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Pakistan Ministry of National Food Security and Research-Pakistan-2020-08-18,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Pakistan Ministry of States and Frontier Regions (SAFRON)-Pakistan-2020-04-30,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Pakistan Ministry of States and Frontier Regions (SAFRON)-Pakistan-2020-05-20,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Pakistan National Disaster Management Authority (NDMA)-Pakistan-2020-03-26,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Pakistan National Disaster Management Authority (NDMA)-Pakistan-2021-07-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Palace of Wisdom-Iraq-2019-12-02,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Palestine Ministry of Health-Palestine-2020-06-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Palestine Ministry of Health-Palestine-2020-09-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Palestinian Ministry of Health-Palestine-2020-06-16,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Panama City Municipality-Panama-2020-05-20,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Panama City Municipality-Panama-2020-08-02,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Panama Maritime Authority-Panama-2020-04-14,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Panama Ministry of Agricultural Development-Panama-2020-04-03,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Panama Ministry of Education-Panama-2020-07-14,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Panama Ministry of Foreign Affairs-Panama-2020-04-01,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
Panama Ministry of Foreign Affairs-Panama-2020-04-02,1,0,0,0,1,0,0,0,0,100,FALSE,TRUE,NEUTRAL,NEUTRAL
